gameid,playername,result
ESPORTSTMNT01_2872538,BeanJ,0
ESPORTSTMNT01_2872538,Froggy,0
ESPORTSTMNT01_2872538,Shogun,0
ESPORTSTMNT01_2872538,Taki,0
ESPORTSTMNT01_2872546,Hasmed,1
ESPORTSTMNT01_2872546,BeanJ,1
ESPORTSTMNT01_2872546,Froggy,1
ESPORTSTMNT01_2872546,Shogun,1
ESPORTSTMNT01_2872546,Taki,1
ESPORTSTMNT01_2872546,Hiro02,0
ESPORTSTMNT01_2872546,Penguin,0
ESPORTSTMNT01_2872546,Artifact,0
ESPORTSTMNT01_2872546,Eddie,0
ESPORTSTMNT01_2872546,XuHao,0
ESPORTSTMNT03_2658136,GUIGO,0
ESPORTSTMNT03_2658136,Aegis,0
ESPORTSTMNT03_2658136,Grevthar,0
ESPORTSTMNT03_2658136,TitaN,0
ESPORTSTMNT03_2658136,Jojo,0
ESPORTSTMNT03_2658136,Wizer,1
ESPORTSTMNT03_2658136,CarioK,1
ESPORTSTMNT03_2658136,dyNquedo,1
ESPORTSTMNT03_2658136,Trigo,1
ESPORTSTMNT03_2658136,Damage,1
ESPORTSTMNT03_2638459,GUIGO,1
ESPORTSTMNT03_2638459,Aegis,1
ESPORTSTMNT03_2638459,Grevthar,1
ESPORTSTMNT03_2638459,TitaN,1
ESPORTSTMNT03_2638459,Jojo,1
ESPORTSTMNT03_2638459,Wizer,0
ESPORTSTMNT03_2638459,CarioK,0
ESPORTSTMNT03_2638459,dyNquedo,0
ESPORTSTMNT03_2638459,Trigo,0
ESPORTSTMNT03_2638459,Damage,0
ESPORTSTMNT03_2638460,GUIGO,0
ESPORTSTMNT03_2638460,Aegis,0
ESPORTSTMNT03_2638460,Grevthar,0
ESPORTSTMNT03_2638460,TitaN,0
ESPORTSTMNT03_2638460,Jojo,0
ESPORTSTMNT03_2638460,Wizer,1
ESPORTSTMNT03_2638460,CarioK,1
ESPORTSTMNT03_2638460,dyNquedo,1
ESPORTSTMNT03_2638460,Trigo,1
ESPORTSTMNT03_2638460,Damage,1
ESPORTSTMNT01_2872648,Impact,1
ESPORTSTMNT01_2872648,Inspired,1
ESPORTSTMNT01_2872648,Jojopyun,1
ESPORTSTMNT01_2872648,Danny,1
ESPORTSTMNT01_2872648,VULCAN,1
ESPORTSTMNT01_2872648,Bwipo,0
ESPORTSTMNT01_2872648,Santorin,0
ESPORTSTMNT01_2872648,Bjergsen,0
ESPORTSTMNT01_2872648,Hans Sama,0
ESPORTSTMNT01_2872648,CoreJJ,0
ESPORTSTMNT03_2658140,GUIGO,1
ESPORTSTMNT03_2658140,Aegis,1
ESPORTSTMNT03_2658140,Grevthar,1
ESPORTSTMNT03_2658140,TitaN,1
ESPORTSTMNT03_2658140,Jojo,1
ESPORTSTMNT03_2658140,Wizer,0
ESPORTSTMNT03_2658140,CarioK,0
ESPORTSTMNT03_2658140,dyNquedo,0
ESPORTSTMNT03_2658140,Trigo,0
ESPORTSTMNT03_2658140,Damage,0
ESPORTSTMNT03_2658141,GUIGO,1
ESPORTSTMNT03_2658141,Aegis,1
ESPORTSTMNT03_2658141,Grevthar,1
ESPORTSTMNT03_2658141,TitaN,1
ESPORTSTMNT03_2658141,Jojo,1
ESPORTSTMNT03_2658141,Wizer,0
ESPORTSTMNT03_2658141,CarioK,0
ESPORTSTMNT03_2658141,dyNquedo,0
ESPORTSTMNT03_2658141,Trigo,0
ESPORTSTMNT03_2658141,Damage,0
ESPORTSTMNT01_2872666,Impact,1
ESPORTSTMNT01_2872666,Inspired,1
ESPORTSTMNT01_2872666,Jojopyun,1
ESPORTSTMNT01_2872666,Danny,1
ESPORTSTMNT01_2872666,VULCAN,1
ESPORTSTMNT01_2872666,Bwipo,0
ESPORTSTMNT01_2872666,Santorin,0
ESPORTSTMNT01_2872666,Bjergsen,0
ESPORTSTMNT01_2872666,Hans Sama,0
ESPORTSTMNT01_2872666,CoreJJ,0
ESPORTSTMNT01_2872668,Bwipo,0
ESPORTSTMNT01_2872668,Santorin,0
ESPORTSTMNT01_2872668,Bjergsen,0
ESPORTSTMNT01_2872668,Hans Sama,0
ESPORTSTMNT01_2872668,CoreJJ,0
ESPORTSTMNT01_2872668,Impact,1
ESPORTSTMNT01_2872668,Inspired,1
ESPORTSTMNT01_2872668,Jojopyun,1
ESPORTSTMNT01_2872668,Danny,1
ESPORTSTMNT01_2872668,VULCAN,1
ESPORTSTMNT01_2872698,Hasmed,0
ESPORTSTMNT01_2872698,BeanJ,0
ESPORTSTMNT01_2872698,Froggy,0
ESPORTSTMNT01_2872698,Shogun,0
ESPORTSTMNT01_2872698,Taki,0
ESPORTSTMNT01_2872698,Kiaya,1
ESPORTSTMNT01_2872698,Levi,1
ESPORTSTMNT01_2872698,Kati,1
ESPORTSTMNT01_2872698,Sty1e,1
ESPORTSTMNT01_2872698,Bie,1
ESPORTSTMNT01_2872699,Hasmed,1
ESPORTSTMNT01_2872699,BeanJ,1
ESPORTSTMNT01_2872699,Froggy,1
ESPORTSTMNT01_2872699,Shogun,1
ESPORTSTMNT01_2872699,Taki,1
ESPORTSTMNT01_2872699,Kiaya,0
ESPORTSTMNT01_2872699,Levi,0
ESPORTSTMNT01_2872699,Kati,0
ESPORTSTMNT01_2872699,Sty1e,0
ESPORTSTMNT01_2872699,Bie,0
ESPORTSTMNT01_2872704,Hasmed,0
ESPORTSTMNT01_2872704,BeanJ,0
ESPORTSTMNT01_2872704,Froggy,0
ESPORTSTMNT01_2872704,Shogun,0
ESPORTSTMNT01_2872704,Taki,0
ESPORTSTMNT01_2872704,Kiaya,1
ESPORTSTMNT01_2872704,Levi,1
ESPORTSTMNT01_2872704,Kati,1
ESPORTSTMNT01_2872704,Sty1e,1
ESPORTSTMNT01_2872704,Bie,1
ESPORTSTMNT01_2872706,Kiaya,1
ESPORTSTMNT01_2872706,Levi,1
ESPORTSTMNT01_2872706,Kati,1
ESPORTSTMNT01_2872706,Sty1e,1
ESPORTSTMNT01_2872706,Bie,1
ESPORTSTMNT01_2872706,Hasmed,0
ESPORTSTMNT01_2872706,BeanJ,0
ESPORTSTMNT01_2872706,Froggy,0
ESPORTSTMNT01_2872706,Shogun,0
ESPORTSTMNT01_2872706,Taki,0
ESPORTSTMNT01_2862448,Impact,1
ESPORTSTMNT01_2862448,Inspired,1
ESPORTSTMNT01_2862448,Jojopyun,1
ESPORTSTMNT01_2862448,Danny,1
ESPORTSTMNT01_2862448,VULCAN,1
ESPORTSTMNT01_2862448,Ssumday,0
ESPORTSTMNT01_2862448,Closer,0
ESPORTSTMNT01_2862448,Abbedagge,0
ESPORTSTMNT01_2862448,FBI,0
ESPORTSTMNT01_2862448,huhi,0
ESPORTSTMNT01_2862478,Impact,1
ESPORTSTMNT01_2862478,Inspired,1
ESPORTSTMNT01_2862478,Jojopyun,1
ESPORTSTMNT01_2862478,Danny,1
ESPORTSTMNT01_2862478,VULCAN,1
ESPORTSTMNT01_2862478,Ssumday,0
ESPORTSTMNT01_2862478,Closer,0
ESPORTSTMNT01_2862478,Abbedagge,0
ESPORTSTMNT01_2862478,FBI,0
ESPORTSTMNT01_2862478,huhi,0
ESPORTSTMNT01_2862480,Ssumday,0
ESPORTSTMNT01_2862480,Closer,0
ESPORTSTMNT01_2862480,Abbedagge,0
ESPORTSTMNT01_2862480,FBI,0
ESPORTSTMNT01_2862480,huhi,0
ESPORTSTMNT01_2862480,Impact,1
ESPORTSTMNT01_2862480,Inspired,1
ESPORTSTMNT01_2862480,Jojopyun,1
ESPORTSTMNT01_2862480,Danny,1
ESPORTSTMNT01_2862480,VULCAN,1
ESPORTSTMNT03_2711037,LL,1
ESPORTSTMNT03_2711037,Yijin,1
ESPORTSTMNT03_2711037,Rby,1
ESPORTSTMNT03_2711037,Sehun,1
ESPORTSTMNT03_2711037,Bisbo,1
ESPORTSTMNT03_2711044,LL,0
ESPORTSTMNT03_2711044,Yijin,0
ESPORTSTMNT03_2711044,Rby,0
ESPORTSTMNT03_2711044,Sehun,0
ESPORTSTMNT03_2711044,Bisbo,0
ESPORTSTMNT03_2711052,KemKen,1
ESPORTSTMNT03_2711052,Yijin,1
ESPORTSTMNT03_2711052,Rby,1
ESPORTSTMNT03_2711052,Sehun,1
ESPORTSTMNT03_2711052,Bisbo,1
ESPORTSTMNT03_2711056,KemKen,0
ESPORTSTMNT03_2711056,Yijin,0
ESPORTSTMNT03_2711056,Rby,0
ESPORTSTMNT03_2711056,Sehun,0
ESPORTSTMNT03_2711056,Bisbo,0
ESPORTSTMNT03_2711063,KemKen,1
ESPORTSTMNT03_2711063,Yijin,1
ESPORTSTMNT03_2711063,Rby,1
ESPORTSTMNT03_2711063,Sehun,1
ESPORTSTMNT03_2711063,Bisbo,1
ESPORTSTMNT03_2711082,LLT,1
ESPORTSTMNT03_2711082,HYO,1
ESPORTSTMNT03_2711082,playcool,1
ESPORTSTMNT03_2711082,EasyLove,1
ESPORTSTMNT03_2711082,Zin,1
ESPORTSTMNT03_2711082,Yoshino,0
ESPORTSTMNT03_2711082,Ikigai,0
ESPORTSTMNT03_2711082,Eirlys,0
ESPORTSTMNT03_2711082,Slayder,0
ESPORTSTMNT03_2711082,Zodiac,0
ESPORTSTMNT03_2711086,Yoshino,0
ESPORTSTMNT03_2711086,Ikigai,0
ESPORTSTMNT03_2711086,Eirlys,0
ESPORTSTMNT03_2711086,Slayder,0
ESPORTSTMNT03_2711086,Zodiac,0
ESPORTSTMNT03_2711086,LLT,1
ESPORTSTMNT03_2711086,HYO,1
ESPORTSTMNT03_2711086,playcool,1
ESPORTSTMNT03_2711086,EasyLove,1
ESPORTSTMNT03_2711086,Zin,1
ESPORTSTMNT03_2711094,Yoshino,1
ESPORTSTMNT03_2711094,Dante,1
ESPORTSTMNT03_2711094,Eirlys,1
ESPORTSTMNT03_2711094,Slayder,1
ESPORTSTMNT03_2711094,Soraaa,1
ESPORTSTMNT03_2711094,LLT,0
ESPORTSTMNT03_2711094,HYO,0
ESPORTSTMNT03_2711094,playcool,0
ESPORTSTMNT03_2711094,EasyLove,0
ESPORTSTMNT03_2711094,Zin,0
ESPORTSTMNT03_2711102,Yoshino,0
ESPORTSTMNT03_2711102,Dante,0
ESPORTSTMNT03_2711102,Eirlys,0
ESPORTSTMNT03_2711102,Slayder,0
ESPORTSTMNT03_2711102,Soraaa,0
ESPORTSTMNT03_2711102,LLT,1
ESPORTSTMNT03_2711102,HYO,1
ESPORTSTMNT03_2711102,playcool,1
ESPORTSTMNT03_2711102,EasyLove,1
ESPORTSTMNT03_2711102,Zin,1
ESPORTSTMNT03_2701167,Yoshino,0
ESPORTSTMNT03_2701167,Dante,0
ESPORTSTMNT03_2701167,Ikigai,0
ESPORTSTMNT03_2701167,Slayder,0
ESPORTSTMNT03_2701167,Zodiac,0
ESPORTSTMNT03_2701168,Yoshino,0
ESPORTSTMNT03_2701168,Dante,0
ESPORTSTMNT03_2701168,Ikigai,0
ESPORTSTMNT03_2701168,Slayder,0
ESPORTSTMNT03_2701168,Zodiac,0
ESPORTSTMNT03_2701170,Yoshino,1
ESPORTSTMNT03_2701170,Dante,1
ESPORTSTMNT03_2701170,Ikigai,1
ESPORTSTMNT03_2701170,Slayder,1
ESPORTSTMNT03_2701170,Zodiac,1
ESPORTSTMNT03_2701172,Yoshino,0
ESPORTSTMNT03_2701172,Dante,0
ESPORTSTMNT03_2701172,Ikigai,0
ESPORTSTMNT03_2701172,Slayder,0
ESPORTSTMNT03_2701172,Zodiac,0
ESPORTSTMNT03_2701182,LL,0
ESPORTSTMNT03_2701182,Yijin,0
ESPORTSTMNT03_2701182,Rby,0
ESPORTSTMNT03_2701182,Sehun,0
ESPORTSTMNT03_2701182,Bisbo,0
ESPORTSTMNT03_2701182,LLT,1
ESPORTSTMNT03_2701182,HYO,1
ESPORTSTMNT03_2701182,playcool,1
ESPORTSTMNT03_2701182,EasyLove,1
ESPORTSTMNT03_2701182,Zin,1
ESPORTSTMNT03_2711248,LLT,0
ESPORTSTMNT03_2711248,HYO,0
ESPORTSTMNT03_2711248,playcool,0
ESPORTSTMNT03_2711248,EasyLove,0
ESPORTSTMNT03_2711248,Zin,0
ESPORTSTMNT03_2711248,KemKen,1
ESPORTSTMNT03_2711248,Yijin,1
ESPORTSTMNT03_2711248,Rby,1
ESPORTSTMNT03_2711248,Sehun,1
ESPORTSTMNT03_2711248,Bisbo,1
ESPORTSTMNT03_2711257,LLT,1
ESPORTSTMNT03_2711257,HYO,1
ESPORTSTMNT03_2711257,playcool,1
ESPORTSTMNT03_2711257,EasyLove,1
ESPORTSTMNT03_2711257,Zin,1
ESPORTSTMNT03_2711257,KemKen,0
ESPORTSTMNT03_2711257,Yijin,0
ESPORTSTMNT03_2711257,Rby,0
ESPORTSTMNT03_2711257,Sehun,0
ESPORTSTMNT03_2711257,Bisbo,0
ESPORTSTMNT03_2711261,LLT,1
ESPORTSTMNT03_2711261,HYO,1
ESPORTSTMNT03_2711261,playcool,1
ESPORTSTMNT03_2711261,EasyLove,1
ESPORTSTMNT03_2711261,Zin,1
ESPORTSTMNT03_2711261,KemKen,0
ESPORTSTMNT03_2711261,Yijin,0
ESPORTSTMNT03_2711261,Rby,0
ESPORTSTMNT03_2711261,Sehun,0
ESPORTSTMNT03_2711261,Bisbo,0
ESPORTSTMNT03_2711417,KemKen,1
ESPORTSTMNT03_2711417,Yijin,1
ESPORTSTMNT03_2711417,Rby,1
ESPORTSTMNT03_2711417,Sehun,1
ESPORTSTMNT03_2711417,Bisbo,1
ESPORTSTMNT03_2711420,KemKen,1
ESPORTSTMNT03_2711420,Yijin,1
ESPORTSTMNT03_2711420,Rby,1
ESPORTSTMNT03_2711420,Sehun,1
ESPORTSTMNT03_2711420,Bisbo,1
ESPORTSTMNT03_2711452,KemKen,1
ESPORTSTMNT03_2711452,Yijin,1
ESPORTSTMNT03_2711452,Rby,1
ESPORTSTMNT03_2711452,Sehun,1
ESPORTSTMNT03_2711452,Bisbo,1
ESPORTSTMNT03_2701896,Zeus,1
ESPORTSTMNT03_2701896,Oner,1
ESPORTSTMNT03_2701896,Faker,1
ESPORTSTMNT03_2701896,Gumayusi,1
ESPORTSTMNT03_2701896,Keria,1
ESPORTSTMNT03_2701896,Hasmed,0
ESPORTSTMNT03_2701896,BeanJ,0
ESPORTSTMNT03_2701896,Froggy,0
ESPORTSTMNT03_2701896,Shogun,0
ESPORTSTMNT03_2701896,Taki,0
ESPORTSTMNT03_2701916,Lonely,0
ESPORTSTMNT03_2701916,Dimitry,0
ESPORTSTMNT03_2701916,Aloned,0
ESPORTSTMNT03_2701916,5kid,0
ESPORTSTMNT03_2701916,Stray,0
ESPORTSTMNT03_2701916,Evi,1
ESPORTSTMNT03_2701916,Steal,1
ESPORTSTMNT03_2701916,Yaharong,1
ESPORTSTMNT03_2701916,Yutapon,1
ESPORTSTMNT03_2701916,Harp,1
ESPORTSTMNT03_2701926,BioPanther,0
ESPORTSTMNT03_2701926,Kevy,0
ESPORTSTMNT03_2701926,Kisee,0
ESPORTSTMNT03_2701926,Puma,0
ESPORTSTMNT03_2701926,Corporal,0
ESPORTSTMNT03_2701926,BrokenBlade,1
ESPORTSTMNT03_2701926,Jankos,1
ESPORTSTMNT03_2701926,Caps,1
ESPORTSTMNT03_2701926,Flakked,1
ESPORTSTMNT03_2701926,Targamas,1
ESPORTSTMNT03_2701947,Impact,0
ESPORTSTMNT03_2701947,Inspired,0
ESPORTSTMNT03_2701947,Jojopyun,0
ESPORTSTMNT03_2701947,Danny,0
ESPORTSTMNT03_2701947,VULCAN,0
ESPORTSTMNT03_2701947,BrokenBlade,1
ESPORTSTMNT03_2701947,Jankos,1
ESPORTSTMNT03_2701947,Caps,1
ESPORTSTMNT03_2701947,Flakked,1
ESPORTSTMNT03_2701947,Targamas,1
ESPORTSTMNT03_2701960,StarScreen,0
ESPORTSTMNT03_2701960,Ferret,0
ESPORTSTMNT03_2701960,Serin,0
ESPORTSTMNT03_2701960,HolyPhoenix,0
ESPORTSTMNT03_2701960,Farfetch,0
ESPORTSTMNT03_2701960,Bin,1
ESPORTSTMNT03_2701960,Wei,1
ESPORTSTMNT03_2701960,Xiaohu,1
ESPORTSTMNT03_2701960,GALA,1
ESPORTSTMNT03_2701960,Ming,1
ESPORTSTMNT03_2701969,GUIGO,1
ESPORTSTMNT03_2701969,Aegis,1
ESPORTSTMNT03_2701969,Grevthar,1
ESPORTSTMNT03_2701969,TitaN,1
ESPORTSTMNT03_2701969,Jojo,1
ESPORTSTMNT03_2701969,Hanabi,0
ESPORTSTMNT03_2701969,Juhan,0
ESPORTSTMNT03_2701969,Bay,0
ESPORTSTMNT03_2701969,Unified,0
ESPORTSTMNT03_2701969,Kaiwing,0
ESPORTSTMNT03_2702188,BrokenBlade,1
ESPORTSTMNT03_2702188,Jankos,1
ESPORTSTMNT03_2702188,Caps,1
ESPORTSTMNT03_2702188,Flakked,1
ESPORTSTMNT03_2702188,Targamas,1
ESPORTSTMNT03_2702188,Impact,0
ESPORTSTMNT03_2702188,Inspired,0
ESPORTSTMNT03_2702188,Jojopyun,0
ESPORTSTMNT03_2702188,Danny,0
ESPORTSTMNT03_2702188,VULCAN,0
ESPORTSTMNT03_2702213,Impact,1
ESPORTSTMNT03_2702213,Inspired,1
ESPORTSTMNT03_2702213,Jojopyun,1
ESPORTSTMNT03_2702213,Danny,1
ESPORTSTMNT03_2702213,VULCAN,1
ESPORTSTMNT03_2702213,BioPanther,0
ESPORTSTMNT03_2702213,Kevy,0
ESPORTSTMNT03_2702213,Kisee,0
ESPORTSTMNT03_2702213,Puma,0
ESPORTSTMNT03_2702213,Corporal,0
ESPORTSTMNT03_2702221,Evi,0
ESPORTSTMNT03_2702221,Steal,0
ESPORTSTMNT03_2702221,Yaharong,0
ESPORTSTMNT03_2702221,Yutapon,0
ESPORTSTMNT03_2702221,Harp,0
ESPORTSTMNT03_2702221,Hasmed,1
ESPORTSTMNT03_2702221,BeanJ,1
ESPORTSTMNT03_2702221,Froggy,1
ESPORTSTMNT03_2702221,Shogun,1
ESPORTSTMNT03_2702221,Taki,1
ESPORTSTMNT03_2702237,Lonely,0
ESPORTSTMNT03_2702237,Dimitry,0
ESPORTSTMNT03_2702237,Aloned,0
ESPORTSTMNT03_2702237,5kid,0
ESPORTSTMNT03_2702237,Stray,0
ESPORTSTMNT03_2702237,Zeus,1
ESPORTSTMNT03_2702237,Oner,1
ESPORTSTMNT03_2702237,Faker,1
ESPORTSTMNT03_2702237,Gumayusi,1
ESPORTSTMNT03_2702237,Keria,1
ESPORTSTMNT03_2702250,StarScreen,1
ESPORTSTMNT03_2702250,Ferret,1
ESPORTSTMNT03_2702250,Serin,1
ESPORTSTMNT03_2702250,HolyPhoenix,1
ESPORTSTMNT03_2702250,Farfetch,1
ESPORTSTMNT03_2702250,GUIGO,0
ESPORTSTMNT03_2702250,Aegis,0
ESPORTSTMNT03_2702250,Grevthar,0
ESPORTSTMNT03_2702250,TitaN,0
ESPORTSTMNT03_2702250,Jojo,0
ESPORTSTMNT03_2702268,Bin,1
ESPORTSTMNT03_2702268,Wei,1
ESPORTSTMNT03_2702268,Xiaohu,1
ESPORTSTMNT03_2702268,GALA,1
ESPORTSTMNT03_2702268,Ming,1
ESPORTSTMNT03_2702268,Azhi,0
ESPORTSTMNT03_2702268,Juhan,0
ESPORTSTMNT03_2702268,Bay,0
ESPORTSTMNT03_2702268,Unified,0
ESPORTSTMNT03_2702268,Kaiwing,0
ESPORTSTMNT03_2712519,BioPanther,0
ESPORTSTMNT03_2712519,Kevy,0
ESPORTSTMNT03_2712519,Kisee,0
ESPORTSTMNT03_2712519,Puma,0
ESPORTSTMNT03_2712519,Corporal,0
ESPORTSTMNT03_2712519,Impact,1
ESPORTSTMNT03_2712519,Inspired,1
ESPORTSTMNT03_2712519,Jojopyun,1
ESPORTSTMNT03_2712519,Danny,1
ESPORTSTMNT03_2712519,VULCAN,1
ESPORTSTMNT03_2712560,BrokenBlade,1
ESPORTSTMNT03_2712560,Jankos,1
ESPORTSTMNT03_2712560,Caps,1
ESPORTSTMNT03_2712560,Flakked,1
ESPORTSTMNT03_2712560,Targamas,1
ESPORTSTMNT03_2712560,BioPanther,0
ESPORTSTMNT03_2712560,Kevy,0
ESPORTSTMNT03_2712560,Kisee,0
ESPORTSTMNT03_2712560,Puma,0
ESPORTSTMNT03_2712560,Corporal,0
ESPORTSTMNT03_2712572,Hanabi,1
ESPORTSTMNT03_2712572,Juhan,1
ESPORTSTMNT03_2712572,Bay,1
ESPORTSTMNT03_2712572,Unified,1
ESPORTSTMNT03_2712572,Kaiwing,1
ESPORTSTMNT03_2712572,StarScreen,0
ESPORTSTMNT03_2712572,Ferret,0
ESPORTSTMNT03_2712572,Serin,0
ESPORTSTMNT03_2712572,HolyPhoenix,0
ESPORTSTMNT03_2712572,Farfetch,0
ESPORTSTMNT03_2712590,Bin,1
ESPORTSTMNT03_2712590,Wei,1
ESPORTSTMNT03_2712590,Xiaohu,1
ESPORTSTMNT03_2712590,GALA,1
ESPORTSTMNT03_2712590,Ming,1
ESPORTSTMNT03_2712590,GUIGO,0
ESPORTSTMNT03_2712590,Aegis,0
ESPORTSTMNT03_2712590,Grevthar,0
ESPORTSTMNT03_2712590,TitaN,0
ESPORTSTMNT03_2712590,Jojo,0
ESPORTSTMNT03_2712597,Hasmed,1
ESPORTSTMNT03_2712597,BeanJ,1
ESPORTSTMNT03_2712597,Froggy,1
ESPORTSTMNT03_2712597,Shogun,1
ESPORTSTMNT03_2712597,Taki,1
ESPORTSTMNT03_2712597,Lonely,0
ESPORTSTMNT03_2712597,Dimitry,0
ESPORTSTMNT03_2712597,Aloned,0
ESPORTSTMNT03_2712597,5kid,0
ESPORTSTMNT03_2712597,Stray,0
ESPORTSTMNT03_2712615,Zeus,1
ESPORTSTMNT03_2712615,Oner,1
ESPORTSTMNT03_2712615,Faker,1
ESPORTSTMNT03_2712615,Gumayusi,1
ESPORTSTMNT03_2712615,Keria,1
ESPORTSTMNT03_2712615,Evi,0
ESPORTSTMNT03_2712615,Steal,0
ESPORTSTMNT03_2712615,Yaharong,0
ESPORTSTMNT03_2712615,Yutapon,0
ESPORTSTMNT03_2712615,Harp,0
ESPORTSTMNT03_2712837,Hanabi,1
ESPORTSTMNT03_2712837,Juhan,1
ESPORTSTMNT03_2712837,Bay,1
ESPORTSTMNT03_2712837,Unified,1
ESPORTSTMNT03_2712837,Kaiwing,1
ESPORTSTMNT03_2712837,GUIGO,0
ESPORTSTMNT03_2712837,Aegis,0
ESPORTSTMNT03_2712837,Grevthar,0
ESPORTSTMNT03_2712837,TitaN,0
ESPORTSTMNT03_2712837,Jojo,0
ESPORTSTMNT03_2712861,Bin,1
ESPORTSTMNT03_2712861,Wei,1
ESPORTSTMNT03_2712861,Xiaohu,1
ESPORTSTMNT03_2712861,GALA,1
ESPORTSTMNT03_2712861,Ming,1
ESPORTSTMNT03_2712861,StarScreen,0
ESPORTSTMNT03_2712861,Ferret,0
ESPORTSTMNT03_2712861,Serin,0
ESPORTSTMNT03_2712861,HolyPhoenix,0
ESPORTSTMNT03_2712861,Farfetch,0
ESPORTSTMNT03_2712868,StarScreen,0
ESPORTSTMNT03_2712868,Ferret,0
ESPORTSTMNT03_2712868,Serin,0
ESPORTSTMNT03_2712868,HolyPhoenix,0
ESPORTSTMNT03_2712868,Farfetch,0
ESPORTSTMNT03_2712868,Hanabi,1
ESPORTSTMNT03_2712868,Juhan,1
ESPORTSTMNT03_2712868,Bay,1
ESPORTSTMNT03_2712868,Unified,1
ESPORTSTMNT03_2712868,Kaiwing,1
ESPORTSTMNT03_2712878,GUIGO,0
ESPORTSTMNT03_2712878,Aegis,0
ESPORTSTMNT03_2712878,Grevthar,0
ESPORTSTMNT03_2712878,TitaN,0
ESPORTSTMNT03_2712878,Jojo,0
ESPORTSTMNT03_2712878,Bin,1
ESPORTSTMNT03_2712878,Wei,1
ESPORTSTMNT03_2712878,Xiaohu,1
ESPORTSTMNT03_2712878,GALA,1
ESPORTSTMNT03_2712878,Ming,1
ESPORTSTMNT03_2712881,GUIGO,1
ESPORTSTMNT03_2712881,Aegis,1
ESPORTSTMNT03_2712881,Grevthar,1
ESPORTSTMNT03_2712881,TitaN,1
ESPORTSTMNT03_2712881,Jojo,1
ESPORTSTMNT03_2712881,StarScreen,0
ESPORTSTMNT03_2712881,Ferret,0
ESPORTSTMNT03_2712881,Serin,0
ESPORTSTMNT03_2712881,HolyPhoenix,0
ESPORTSTMNT03_2712881,Farfetch,0
ESPORTSTMNT03_2712884,Hanabi,0
ESPORTSTMNT03_2712884,Juhan,0
ESPORTSTMNT03_2712884,Bay,0
ESPORTSTMNT03_2712884,Unified,0
ESPORTSTMNT03_2712884,Kaiwing,0
ESPORTSTMNT03_2712884,Bin,1
ESPORTSTMNT03_2712884,Wei,1
ESPORTSTMNT03_2712884,Xiaohu,1
ESPORTSTMNT03_2712884,GALA,1
ESPORTSTMNT03_2712884,Ming,1
ESPORTSTMNT03_2713042,Impact,0
ESPORTSTMNT03_2713042,Inspired,0
ESPORTSTMNT03_2713042,Jojopyun,0
ESPORTSTMNT03_2713042,Danny,0
ESPORTSTMNT03_2713042,VULCAN,0
ESPORTSTMNT03_2713042,BrokenBlade,1
ESPORTSTMNT03_2713042,Jankos,1
ESPORTSTMNT03_2713042,Caps,1
ESPORTSTMNT03_2713042,Flakked,1
ESPORTSTMNT03_2713042,Targamas,1
ESPORTSTMNT03_2713059,Impact,1
ESPORTSTMNT03_2713059,Inspired,1
ESPORTSTMNT03_2713059,Jojopyun,1
ESPORTSTMNT03_2713059,Danny,1
ESPORTSTMNT03_2713059,VULCAN,1
ESPORTSTMNT03_2713059,BioPanther,0
ESPORTSTMNT03_2713059,Kevy,0
ESPORTSTMNT03_2713059,Kisee,0
ESPORTSTMNT03_2713059,Puma,0
ESPORTSTMNT03_2713059,Corporal,0
ESPORTSTMNT03_2713067,BrokenBlade,1
ESPORTSTMNT03_2713067,Jankos,1
ESPORTSTMNT03_2713067,Caps,1
ESPORTSTMNT03_2713067,Flakked,1
ESPORTSTMNT03_2713067,Targamas,1
ESPORTSTMNT03_2713067,BioPanther,0
ESPORTSTMNT03_2713067,Kevy,0
ESPORTSTMNT03_2713067,Kisee,0
ESPORTSTMNT03_2713067,Puma,0
ESPORTSTMNT03_2713067,Corporal,0
ESPORTSTMNT03_2713110,BrokenBlade,1
ESPORTSTMNT03_2713110,Jankos,1
ESPORTSTMNT03_2713110,Caps,1
ESPORTSTMNT03_2713110,Flakked,1
ESPORTSTMNT03_2713110,Targamas,1
ESPORTSTMNT03_2713110,Impact,0
ESPORTSTMNT03_2713110,Inspired,0
ESPORTSTMNT03_2713110,Jojopyun,0
ESPORTSTMNT03_2713110,Danny,0
ESPORTSTMNT03_2713110,VULCAN,0
ESPORTSTMNT03_2713123,BioPanther,0
ESPORTSTMNT03_2713123,Kevy,0
ESPORTSTMNT03_2713123,Kisee,0
ESPORTSTMNT03_2713123,Puma,0
ESPORTSTMNT03_2713123,Corporal,0
ESPORTSTMNT03_2713123,Impact,1
ESPORTSTMNT03_2713123,Inspired,1
ESPORTSTMNT03_2713123,Jojopyun,1
ESPORTSTMNT03_2713123,Danny,1
ESPORTSTMNT03_2713123,VULCAN,1
ESPORTSTMNT03_2713134,BioPanther,0
ESPORTSTMNT03_2713134,Kevy,0
ESPORTSTMNT03_2713134,Kisee,0
ESPORTSTMNT03_2713134,Puma,0
ESPORTSTMNT03_2713134,Corporal,0
ESPORTSTMNT03_2713134,BrokenBlade,1
ESPORTSTMNT03_2713134,Jankos,1
ESPORTSTMNT03_2713134,Caps,1
ESPORTSTMNT03_2713134,Flakked,1
ESPORTSTMNT03_2713134,Targamas,1
