patch,level_1,ban_count,ban_rate,pick_count,pick_rate,ban_pick_count,ban_pick_rate,wins,games,win_rate
12.01,Twisted Fate,96.0,86.49,12.0,10.81,108.0,97.3,10.0,12.0,0.8333333333333334
12.01,Urgot,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.01,Varus,3.0,2.7,9.0,8.11,12.0,10.81,2.0,9.0,0.2222222222222222
12.01,Vayne,1.0,0.9,1.0,0.9,2.0,1.8,0.0,1.0,0.0
12.01,Vex,17.0,15.32,17.0,15.32,34.0,30.63,6.0,17.0,0.35294117647058826
12.01,Viego,9.0,8.11,40.0,36.04,49.0,44.14,11.0,40.0,0.275
12.01,Viktor,27.0,24.32,41.0,36.94,68.0,61.26,21.0,41.0,0.5121951219512195
12.01,Wukong,1.0,0.9,1.0,0.9,2.0,1.8,0.0,1.0,0.0
12.01,Xayah,1.0,0.9,3.0,2.7,4.0,3.6,1.0,3.0,0.3333333333333333
12.01,Xin Zhao,34.0,30.63,64.0,57.66,98.0,88.29,37.0,64.0,0.578125
12.01,Yasuo,3.0,2.7,4.0,3.6,7.0,6.31,2.0,4.0,0.5
12.01,Yuumi,36.0,32.43,21.0,18.92,57.0,51.35,5.0,21.0,0.23809523809523808
12.01,Ziggs,6.0,5.41,4.0,3.6,10.0,9.01,2.0,4.0,0.5
12.01,Zoe,4.0,3.6,8.0,7.21,12.0,10.81,4.0,8.0,0.5
12.01,unknown,2.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.02,Aatrox,3.0,2.26,2.0,1.5,5.0,3.76,2.0,2.0,1.0
12.02,Akali,59.0,44.36,26.0,19.55,85.0,63.91,15.0,26.0,0.5769230769230769
12.02,Akshan,1.0,0.75,5.0,3.76,6.0,4.51,2.0,5.0,0.4
12.02,Alistar,2.0,1.5,4.0,3.01,6.0,4.51,1.0,4.0,0.25
12.02,Aphelios,19.0,14.29,70.0,52.63,89.0,66.92,37.0,70.0,0.5285714285714286
12.02,Azir,6.0,4.51,10.0,7.52,16.0,12.03,6.0,10.0,0.6
12.02,Bard,1.0,0.75,1.0,0.75,2.0,1.5,0.0,1.0,0.0
12.02,Braum,6.0,4.51,10.0,7.52,16.0,12.03,5.0,10.0,0.5
12.02,Caitlyn,95.0,71.43,17.0,12.78,112.0,84.21,9.0,17.0,0.5294117647058824
12.02,Camille,16.0,12.03,16.0,12.03,32.0,24.06,9.0,16.0,0.5625
12.02,Corki,89.0,66.92,22.0,16.54,111.0,83.46,12.0,22.0,0.5454545454545454
12.02,Diana,35.0,26.32,16.0,12.03,51.0,38.35,8.0,16.0,0.5
12.02,Ezreal,3.0,2.26,8.0,6.02,11.0,8.27,5.0,8.0,0.625
12.02,Fiora,1.0,0.75,3.0,2.26,4.0,3.01,2.0,3.0,0.6666666666666666
12.02,Galio,3.0,2.26,9.0,6.77,12.0,9.02,3.0,9.0,0.3333333333333333
12.02,Gangplank,4.0,3.01,3.0,2.26,7.0,5.26,2.0,3.0,0.6666666666666666
12.02,Gnar,5.0,3.76,8.0,6.02,13.0,9.77,5.0,8.0,0.625
12.02,Gragas,7.0,5.26,31.0,23.31,38.0,28.57,17.0,31.0,0.5483870967741935
12.02,Graves,23.0,17.29,36.0,27.07,59.0,44.36,16.0,36.0,0.4444444444444444
12.02,Gwen,48.0,36.09,52.0,39.1,100.0,75.19,28.0,52.0,0.5384615384615384
12.02,Hecarim,3.0,2.26,4.0,3.01,7.0,5.26,2.0,4.0,0.5
12.02,Irelia,8.0,6.02,6.0,4.51,14.0,10.53,1.0,6.0,0.16666666666666666
12.02,Ivern,1.0,0.75,1.0,0.75,2.0,1.5,1.0,1.0,1.0
12.02,Janna,2.0,1.5,3.0,2.26,5.0,3.76,3.0,3.0,1.0
12.02,Jarvan IV,28.0,21.05,30.0,22.56,58.0,43.61,17.0,30.0,0.5666666666666667
12.02,Jax,5.0,3.76,6.0,4.51,11.0,8.27,2.0,6.0,0.3333333333333333
12.02,Jayce,31.0,23.31,33.0,24.81,64.0,48.12,21.0,33.0,0.6363636363636364
12.02,Jhin,4.0,3.01,30.0,22.56,34.0,25.56,14.0,30.0,0.4666666666666667
12.02,Jinx,20.0,15.04,77.0,57.89,97.0,72.93,41.0,77.0,0.5324675324675324
12.02,Kai'Sa,1.0,0.75,2.0,1.5,3.0,2.26,1.0,2.0,0.5
12.02,Kalista,7.0,5.26,3.0,2.26,10.0,7.52,2.0,3.0,0.6666666666666666
12.02,Karma,59.0,44.36,23.0,17.29,82.0,61.65,10.0,23.0,0.43478260869565216
12.02,Kennen,4.0,3.01,4.0,3.01,8.0,6.02,0.0,4.0,0.0
12.02,LeBlanc,50.0,37.59,19.0,14.29,69.0,51.88,9.0,19.0,0.47368421052631576
12.02,Lee Sin,34.0,25.56,65.0,48.87,99.0,74.44,40.0,65.0,0.6153846153846154
12.02,Leona,17.0,12.78,44.0,33.08,61.0,45.86,22.0,44.0,0.5
12.02,Lillia,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.02,Lissandra,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.02,Lucian,2.0,1.5,8.0,6.02,10.0,7.52,1.0,8.0,0.125
12.02,Lulu,14.0,10.53,18.0,13.53,32.0,24.06,12.0,18.0,0.6666666666666666
12.02,Malphite,3.0,2.26,2.0,1.5,5.0,3.76,0.0,2.0,0.0
12.02,Nautilus,23.0,17.29,40.0,30.08,63.0,47.37,18.0,40.0,0.45
12.02,Nidalee,6.0,4.51,5.0,3.76,11.0,8.27,1.0,5.0,0.2
12.02,Olaf,6.0,4.51,7.0,5.26,13.0,9.77,5.0,7.0,0.7142857142857143
12.02,Orianna,16.0,12.03,18.0,13.53,34.0,25.56,10.0,18.0,0.5555555555555556
12.02,Ornn,3.0,2.26,6.0,4.51,9.0,6.77,4.0,6.0,0.6666666666666666
12.02,Poppy,22.0,16.54,27.0,20.3,49.0,36.84,10.0,27.0,0.37037037037037035
12.02,Qiyana,1.0,0.75,2.0,1.5,3.0,2.26,0.0,2.0,0.0
12.02,Rakan,13.0,9.77,14.0,10.53,27.0,20.3,7.0,14.0,0.5
12.02,Renekton,55.0,41.35,22.0,16.54,77.0,57.89,8.0,22.0,0.36363636363636365
12.02,Ryze,31.0,23.31,30.0,22.56,61.0,45.86,16.0,30.0,0.5333333333333333
12.02,Senna,18.0,13.53,13.0,9.77,31.0,23.31,5.0,13.0,0.38461538461538464
12.02,Sett,1.0,0.75,8.0,6.02,9.0,6.77,5.0,8.0,0.625
12.02,Sion,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.02,Sylas,4.0,3.01,7.0,5.26,11.0,8.27,2.0,7.0,0.2857142857142857
12.02,Syndra,18.0,13.53,16.0,12.03,34.0,25.56,5.0,16.0,0.3125
12.02,Tahm Kench,5.0,3.76,27.0,20.3,32.0,24.06,14.0,27.0,0.5185185185185185
12.02,Thresh,41.0,30.83,34.0,25.56,75.0,56.39,19.0,34.0,0.5588235294117647
12.02,Tristana,2.0,1.5,1.0,0.75,3.0,2.26,0.0,1.0,0.0
12.02,Trundle,8.0,6.02,5.0,3.76,13.0,9.77,0.0,5.0,0.0
12.02,Tryndamere,23.0,17.29,16.0,12.03,39.0,29.32,4.0,16.0,0.25
12.02,Twisted Fate,107.0,80.45,20.0,15.04,127.0,95.49,12.0,20.0,0.6
12.02,Twitch,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.02,Varus,2.0,1.5,8.0,6.02,10.0,7.52,3.0,8.0,0.375
12.02,Veigar,12.0,9.02,7.0,5.26,19.0,14.29,5.0,7.0,0.7142857142857143
12.02,Vex,18.0,13.53,16.0,12.03,34.0,25.56,10.0,16.0,0.625
12.02,Viego,9.0,6.77,26.0,19.55,35.0,26.32,12.0,26.0,0.46153846153846156
12.02,Viktor,26.0,19.55,54.0,40.6,80.0,60.15,21.0,54.0,0.3888888888888889
12.02,Volibear,1.0,0.75,6.0,4.51,7.0,5.26,5.0,6.0,0.8333333333333334
12.02,Xayah,3.0,2.26,5.0,3.76,8.0,6.02,2.0,5.0,0.4
12.02,Xin Zhao,48.0,36.09,70.0,52.63,118.0,88.72,36.0,70.0,0.5142857142857142
12.02,Yasuo,2.0,1.5,8.0,6.02,10.0,7.52,4.0,8.0,0.5
12.02,Yone,2.0,1.5,1.0,0.75,3.0,2.26,1.0,1.0,1.0
12.02,Yuumi,18.0,13.53,15.0,11.28,33.0,24.81,7.0,15.0,0.4666666666666667
12.02,Zed,1.0,0.75,1.0,0.75,2.0,1.5,0.0,1.0,0.0
12.02,Zeri,51.0,38.35,23.0,17.29,74.0,55.64,14.0,23.0,0.6086956521739131
12.02,Zilean,2.0,1.5,4.0,3.01,6.0,4.51,4.0,4.0,1.0
12.02,Zoe,7.0,5.26,4.0,3.01,11.0,8.27,4.0,4.0,1.0
12.02,unknown,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.03,Ahri,25.0,14.16,43.0,24.36,68.0,38.53,25.0,43.0,0.5813953488372093
12.03,Akali,61.0,34.56,23.0,13.03,84.0,47.59,11.0,23.0,0.4782608695652174
12.03,Akshan,2.0,1.13,1.0,0.57,3.0,1.7,1.0,1.0,1.0
12.03,Alistar,2.0,1.13,12.0,6.8,14.0,7.93,7.0,12.0,0.5833333333333334
12.03,Aphelios,36.0,20.4,98.0,55.52,134.0,75.92,44.0,98.0,0.4489795918367347
12.03,Azir,9.0,5.1,5.0,2.83,14.0,7.93,2.0,5.0,0.4
12.03,Bard,1.0,0.57,3.0,1.7,4.0,2.27,3.0,3.0,1.0
12.03,Braum,5.0,2.83,17.0,9.63,22.0,12.46,7.0,17.0,0.4117647058823529
12.03,Caitlyn,80.0,45.33,13.0,7.37,93.0,52.69,5.0,13.0,0.38461538461538464
12.03,Camille,31.0,17.56,21.0,11.9,52.0,29.46,12.0,21.0,0.5714285714285714
12.03,Cho'Gath,1.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.03,Corki,24.0,13.6,22.0,12.46,46.0,26.06,13.0,22.0,0.5909090909090909
12.03,Darius,1.0,0.57,2.0,1.13,3.0,1.7,0.0,2.0,0.0
12.03,Diana,38.0,21.53,16.0,9.07,54.0,30.59,11.0,16.0,0.6875
12.03,Ezreal,1.0,0.57,15.0,8.5,16.0,9.07,5.0,15.0,0.3333333333333333
12.03,Galio,7.0,3.97,7.0,3.97,14.0,7.93,5.0,7.0,0.7142857142857143
12.03,Gangplank,7.0,3.97,5.0,2.83,12.0,6.8,4.0,5.0,0.8
12.03,Gnar,5.0,2.83,25.0,14.16,30.0,17.0,12.0,25.0,0.48
12.03,Gragas,7.0,3.97,23.0,13.03,30.0,17.0,8.0,23.0,0.34782608695652173
12.03,Graves,36.0,20.4,73.0,41.36,109.0,61.76,37.0,73.0,0.5068493150684932
12.03,Gwen,91.0,51.56,58.0,32.86,149.0,84.42,29.0,58.0,0.5
12.03,Hecarim,30.0,17.0,41.0,23.23,71.0,40.23,23.0,41.0,0.5609756097560976
12.03,Irelia,20.0,11.33,9.0,5.1,29.0,16.43,4.0,9.0,0.4444444444444444
12.03,Janna,5.0,2.83,2.0,1.13,7.0,3.97,1.0,2.0,0.5
12.03,Jarvan IV,45.0,25.5,30.0,17.0,75.0,42.49,11.0,30.0,0.36666666666666664
12.03,Jax,10.0,5.67,6.0,3.4,16.0,9.07,3.0,6.0,0.5
12.03,Jayce,56.0,31.73,47.0,26.63,103.0,58.36,22.0,47.0,0.46808510638297873
12.03,Jhin,7.0,3.97,36.0,20.4,43.0,24.36,15.0,36.0,0.4166666666666667
12.03,Jinx,21.0,11.9,135.0,76.49,156.0,88.39,81.0,135.0,0.6
12.03,Kai'Sa,2.0,1.13,6.0,3.4,8.0,4.53,3.0,6.0,0.5
12.03,Kalista,2.0,1.13,2.0,1.13,4.0,2.27,0.0,2.0,0.0
12.03,Karma,50.0,28.33,26.0,14.73,76.0,43.06,13.0,26.0,0.5
12.03,Karthus,1.0,0.57,2.0,1.13,3.0,1.7,1.0,2.0,0.5
12.03,Kennen,5.0,2.83,4.0,2.27,9.0,5.1,2.0,4.0,0.5
12.03,LeBlanc,34.0,19.26,23.0,13.03,57.0,32.29,7.0,23.0,0.30434782608695654
12.03,Lee Sin,51.0,28.9,85.0,48.16,136.0,77.05,42.0,85.0,0.49411764705882355
12.03,Leona,29.0,16.43,76.0,43.06,105.0,59.49,38.0,76.0,0.5
12.03,Lucian,1.0,0.57,2.0,1.13,3.0,1.7,0.0,2.0,0.0
12.03,Lulu,10.0,5.67,9.0,5.1,19.0,10.76,4.0,9.0,0.4444444444444444
12.03,Lux,2.0,1.13,6.0,3.4,8.0,4.53,3.0,6.0,0.5
12.03,Malphite,5.0,2.83,4.0,2.27,9.0,5.1,3.0,4.0,0.75
12.03,Morgana,1.0,0.57,1.0,0.57,2.0,1.13,1.0,1.0,1.0
12.03,Nautilus,43.0,24.36,79.0,44.76,122.0,69.12,42.0,79.0,0.5316455696202531
12.03,Olaf,7.0,3.97,4.0,2.27,11.0,6.23,1.0,4.0,0.25
12.03,Orianna,17.0,9.63,33.0,18.7,50.0,28.33,14.0,33.0,0.42424242424242425
12.03,Ornn,2.0,1.13,6.0,3.4,8.0,4.53,3.0,6.0,0.5
12.03,Poppy,17.0,9.63,5.0,2.83,22.0,12.46,2.0,5.0,0.4
12.03,Rakan,19.0,10.76,29.0,16.43,48.0,27.2,16.0,29.0,0.5517241379310345
12.03,Rek'Sai,2.0,1.13,6.0,3.4,8.0,4.53,4.0,6.0,0.6666666666666666
12.03,Rell,1.0,0.57,2.0,1.13,3.0,1.7,1.0,2.0,0.5
12.03,Renekton,48.0,27.2,18.0,10.2,66.0,37.39,7.0,18.0,0.3888888888888889
12.03,Ryze,88.0,49.86,64.0,36.26,152.0,86.12,25.0,64.0,0.390625
12.03,Samira,1.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.03,Senna,5.0,2.83,6.0,3.4,11.0,6.23,6.0,6.0,1.0
12.03,Sett,5.0,2.83,10.0,5.67,15.0,8.5,4.0,10.0,0.4
12.03,Shen,2.0,1.13,2.0,1.13,4.0,2.27,1.0,2.0,0.5
12.03,Sylas,10.0,5.67,10.0,5.67,20.0,11.33,4.0,10.0,0.4
12.03,Syndra,36.0,20.4,18.0,10.2,54.0,30.59,13.0,18.0,0.7222222222222222
12.03,Tahm Kench,34.0,19.26,35.0,19.83,69.0,39.09,19.0,35.0,0.5428571428571428
12.03,Thresh,51.0,28.9,34.0,19.26,85.0,48.16,12.0,34.0,0.35294117647058826
12.03,Trundle,5.0,2.83,11.0,6.23,16.0,9.07,4.0,11.0,0.36363636363636365
12.03,Tryndamere,54.0,30.59,36.0,20.4,90.0,50.99,24.0,36.0,0.6666666666666666
12.03,Twisted Fate,69.0,39.09,15.0,8.5,84.0,47.59,9.0,15.0,0.6
12.03,Udyr,2.0,1.13,3.0,1.7,5.0,2.83,2.0,3.0,0.6666666666666666
12.03,Varus,2.0,1.13,3.0,1.7,5.0,2.83,2.0,3.0,0.6666666666666666
12.03,Veigar,23.0,13.03,15.0,8.5,38.0,21.53,6.0,15.0,0.4
12.03,Vex,34.0,19.26,16.0,9.07,50.0,28.33,7.0,16.0,0.4375
12.03,Viego,25.0,14.16,36.0,20.4,61.0,34.56,16.0,36.0,0.4444444444444444
12.03,Viktor,22.0,12.46,31.0,17.56,53.0,30.03,18.0,31.0,0.5806451612903226
12.03,Volibear,8.0,4.53,14.0,7.93,22.0,12.46,9.0,14.0,0.6428571428571429
12.03,Xayah,5.0,2.83,8.0,4.53,13.0,7.37,4.0,8.0,0.5
12.03,Xin Zhao,71.0,40.23,81.0,45.89,152.0,86.12,42.0,81.0,0.5185185185185185
12.03,Yasuo,3.0,1.7,1.0,0.57,4.0,2.27,1.0,1.0,1.0
12.03,Yuumi,13.0,7.37,7.0,3.97,20.0,11.33,3.0,7.0,0.42857142857142855
12.03,Zeri,155.0,87.82,18.0,10.2,173.0,98.02,11.0,18.0,0.6111111111111112
12.03,Ziggs,2.0,1.13,3.0,1.7,5.0,2.83,0.0,3.0,0.0
12.03,Zilean,4.0,2.27,5.0,2.83,9.0,5.1,3.0,5.0,0.6
12.03,Zoe,20.0,11.33,14.0,7.93,34.0,19.26,7.0,14.0,0.5
12.03,unknown,3.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.04,Aatrox,1.0,0.57,8.0,4.56,9.0,5.13,2.0,8.0,0.25
12.04,Ahri,61.0,34.76,67.0,38.18,128.0,72.93,32.0,67.0,0.47761194029850745
12.04,Akali,49.0,27.92,26.0,14.81,75.0,42.74,15.0,26.0,0.5769230769230769
12.04,Akshan,3.0,1.71,3.0,1.71,6.0,3.42,2.0,3.0,0.6666666666666666
12.04,Alistar,12.0,6.84,17.0,9.69,29.0,16.52,9.0,17.0,0.5294117647058824
12.04,Aphelios,28.0,15.95,75.0,42.74,103.0,58.69,37.0,75.0,0.49333333333333335
12.04,Azir,5.0,2.85,4.0,2.28,9.0,5.13,1.0,4.0,0.25
12.04,Blitzcrank,2.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.04,Braum,3.0,1.71,10.0,5.7,13.0,7.41,4.0,10.0,0.4
12.04,Caitlyn,65.0,37.04,16.0,9.12,81.0,46.15,9.0,16.0,0.5625
12.04,Camille,29.0,16.52,21.0,11.97,50.0,28.49,14.0,21.0,0.6666666666666666
12.04,Corki,12.0,6.84,11.0,6.27,23.0,13.11,5.0,11.0,0.45454545454545453
12.04,Diana,23.0,13.11,12.0,6.84,35.0,19.94,6.0,12.0,0.5
12.04,Ezreal,11.0,6.27,12.0,6.84,23.0,13.11,8.0,12.0,0.6666666666666666
12.04,Galio,17.0,9.69,24.0,13.68,41.0,23.36,17.0,24.0,0.7083333333333334
12.04,Gangplank,7.0,3.99,12.0,6.84,19.0,10.83,7.0,12.0,0.5833333333333334
12.04,Gnar,19.0,10.83,59.0,33.62,78.0,44.44,22.0,59.0,0.3728813559322034
12.04,Gragas,5.0,2.85,13.0,7.41,18.0,10.26,6.0,13.0,0.46153846153846156
12.04,Graves,36.0,20.51,49.0,27.92,85.0,48.43,25.0,49.0,0.5102040816326531
12.04,Gwen,90.0,51.28,42.0,23.93,132.0,75.21,25.0,42.0,0.5952380952380952
12.04,Hecarim,85.0,48.43,67.0,38.18,152.0,86.61,38.0,67.0,0.5671641791044776
12.04,Irelia,22.0,12.54,5.0,2.85,27.0,15.38,4.0,5.0,0.8
12.04,Jarvan IV,29.0,16.52,19.0,10.83,48.0,27.35,9.0,19.0,0.47368421052631576
12.04,Jax,2.0,1.14,2.0,1.14,4.0,2.28,2.0,2.0,1.0
12.04,Jayce,65.0,37.04,40.0,22.79,105.0,59.83,22.0,40.0,0.55
12.04,Jhin,5.0,2.85,25.0,14.25,30.0,17.09,8.0,25.0,0.32
12.04,Jinx,47.0,26.78,121.0,68.95,168.0,95.73,63.0,121.0,0.5206611570247934
12.04,Kai'Sa,6.0,3.42,26.0,14.81,32.0,18.23,16.0,26.0,0.6153846153846154
12.04,Kalista,3.0,1.71,2.0,1.14,5.0,2.85,2.0,2.0,1.0
12.04,Karma,23.0,13.11,17.0,9.69,40.0,22.79,9.0,17.0,0.5294117647058824
12.04,Karthus,1.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.04,Kennen,4.0,2.28,6.0,3.42,10.0,5.7,3.0,6.0,0.5
12.04,LeBlanc,35.0,19.94,24.0,13.68,59.0,33.62,8.0,24.0,0.3333333333333333
12.04,Lee Sin,56.0,31.91,76.0,43.3,132.0,75.21,39.0,76.0,0.5131578947368421
12.04,Leona,30.0,17.09,73.0,41.6,103.0,58.69,38.0,73.0,0.5205479452054794
12.04,Lissandra,3.0,1.71,1.0,0.57,4.0,2.28,0.0,1.0,0.0
12.04,Lucian,2.0,1.14,5.0,2.85,7.0,3.99,3.0,5.0,0.6
12.04,Lulu,1.0,0.57,5.0,2.85,6.0,3.42,2.0,5.0,0.4
12.04,Lux,2.0,1.14,5.0,2.85,7.0,3.99,3.0,5.0,0.6
12.04,Malphite,3.0,1.71,7.0,3.99,10.0,5.7,2.0,7.0,0.2857142857142857
12.04,Malzahar,1.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.04,Miss Fortune,1.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.04,Mordekaiser,1.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.04,Nautilus,34.0,19.37,84.0,47.86,118.0,67.24,34.0,84.0,0.40476190476190477
12.04,Olaf,2.0,1.14,1.0,0.57,3.0,1.71,1.0,1.0,1.0
12.04,Orianna,18.0,10.26,18.0,10.26,36.0,20.51,5.0,18.0,0.2777777777777778
12.04,Ornn,3.0,1.71,3.0,1.71,6.0,3.42,2.0,3.0,0.6666666666666666
12.04,Poppy,6.0,3.42,3.0,1.71,9.0,5.13,3.0,3.0,1.0
12.04,Pyke,2.0,1.14,3.0,1.71,5.0,2.85,1.0,3.0,0.3333333333333333
12.04,Qiyana,1.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.04,Rakan,37.0,21.08,29.0,16.52,66.0,37.61,17.0,29.0,0.5862068965517241
12.04,Rek'Sai,3.0,1.71,6.0,3.42,9.0,5.13,2.0,6.0,0.3333333333333333
12.04,Rell,1.0,0.57,4.0,2.28,5.0,2.85,3.0,4.0,0.75
12.04,Renata Glasc,13.0,7.41,22.0,12.54,35.0,19.94,14.0,22.0,0.6363636363636364
12.04,Renekton,20.0,11.4,16.0,9.12,36.0,20.51,9.0,16.0,0.5625
12.04,Rumble,1.0,0.57,1.0,0.57,2.0,1.14,0.0,1.0,0.0
12.04,Ryze,93.0,52.99,57.0,32.48,150.0,85.47,28.0,57.0,0.49122807017543857
12.04,Samira,1.0,0.57,4.0,2.28,5.0,2.85,2.0,4.0,0.5
12.04,Senna,4.0,2.28,1.0,0.57,5.0,2.85,0.0,1.0,0.0
12.04,Sett,6.0,3.42,3.0,1.71,9.0,5.13,2.0,3.0,0.6666666666666666
12.04,Shen,1.0,0.57,1.0,0.57,2.0,1.14,1.0,1.0,1.0
12.04,Sion,1.0,0.57,12.0,6.84,13.0,7.41,4.0,12.0,0.3333333333333333
12.04,Sylas,11.0,6.27,16.0,9.12,27.0,15.38,12.0,16.0,0.75
12.04,Syndra,27.0,15.38,19.0,10.83,46.0,26.21,11.0,19.0,0.5789473684210527
12.04,Tahm Kench,42.0,23.93,40.0,22.79,82.0,46.72,20.0,40.0,0.5
12.04,Thresh,32.0,18.23,18.0,10.26,50.0,28.49,10.0,18.0,0.5555555555555556
12.04,Tristana,1.0,0.57,5.0,2.85,6.0,3.42,1.0,5.0,0.2
12.04,Trundle,5.0,2.85,10.0,5.7,15.0,8.55,5.0,10.0,0.5
12.04,Tryndamere,76.0,43.3,30.0,17.09,106.0,60.4,12.0,30.0,0.4
12.04,Twisted Fate,66.0,37.61,20.0,11.4,86.0,49.0,13.0,20.0,0.65
12.04,Udyr,2.0,1.14,3.0,1.71,5.0,2.85,0.0,3.0,0.0
12.04,Veigar,10.0,5.7,2.0,1.14,12.0,6.84,0.0,2.0,0.0
12.04,Vex,24.0,13.68,26.0,14.81,50.0,28.49,12.0,26.0,0.46153846153846156
12.04,Viego,20.0,11.4,41.0,23.36,61.0,34.76,22.0,41.0,0.5365853658536586
12.04,Viktor,10.0,5.7,29.0,16.52,39.0,22.22,18.0,29.0,0.6206896551724138
12.04,Volibear,33.0,18.8,28.0,15.95,61.0,34.76,13.0,28.0,0.4642857142857143
12.04,Xayah,14.0,7.98,30.0,17.09,44.0,25.07,14.0,30.0,0.4666666666666667
12.04,Xin Zhao,51.0,29.06,74.0,42.17,125.0,71.23,37.0,74.0,0.5
12.04,Yasuo,1.0,0.57,3.0,1.71,4.0,2.28,0.0,3.0,0.0
12.04,Yone,2.0,1.14,3.0,1.71,5.0,2.85,2.0,3.0,0.6666666666666666
12.04,Yuumi,9.0,5.13,6.0,3.42,15.0,8.55,2.0,6.0,0.3333333333333333
12.04,Zac,1.0,0.57,1.0,0.57,2.0,1.14,1.0,1.0,1.0
12.04,Zeri,138.0,78.63,24.0,13.68,162.0,92.31,16.0,24.0,0.6666666666666666
12.04,Ziggs,4.0,2.28,2.0,1.14,6.0,3.42,1.0,2.0,0.5
12.04,Zilean,11.0,6.27,12.0,6.84,23.0,13.11,6.0,12.0,0.5
12.04,Zoe,10.0,5.7,7.0,3.99,17.0,9.69,4.0,7.0,0.5714285714285714
12.04,unknown,3.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.05,Aatrox,7.0,2.7,16.0,6.17,23.0,8.86,9.0,16.0,0.5625
12.05,Ahri,97.0,37.38,96.0,36.99,193.0,74.37,51.0,96.0,0.53125
12.05,Akali,59.0,22.74,25.0,9.63,84.0,32.37,14.0,25.0,0.56
12.05,Alistar,24.0,9.25,31.0,11.95,55.0,21.19,13.0,31.0,0.41935483870967744
12.05,Aphelios,37.0,14.26,106.0,40.85,143.0,55.11,55.0,106.0,0.5188679245283019
12.05,Ashe,7.0,2.7,7.0,2.7,14.0,5.39,4.0,7.0,0.5714285714285714
12.05,Azir,8.0,3.08,4.0,1.54,12.0,4.62,1.0,4.0,0.25
12.05,Braum,7.0,2.7,16.0,6.17,23.0,8.86,8.0,16.0,0.5
12.05,Caitlyn,97.0,37.38,20.0,7.71,117.0,45.09,14.0,20.0,0.7
12.05,Camille,66.0,25.43,40.0,15.41,106.0,40.85,19.0,40.0,0.475
12.05,Corki,14.0,5.39,17.0,6.55,31.0,11.95,12.0,17.0,0.7058823529411765
12.05,Diana,24.0,9.25,13.0,5.01,37.0,14.26,2.0,13.0,0.15384615384615385
12.05,Ezreal,3.0,1.16,21.0,8.09,24.0,9.25,8.0,21.0,0.38095238095238093
12.05,Fiora,1.0,0.39,7.0,2.7,8.0,3.08,4.0,7.0,0.5714285714285714
12.05,Galio,45.0,17.34,22.0,8.48,67.0,25.82,10.0,22.0,0.45454545454545453
12.05,Gangplank,17.0,6.55,18.0,6.94,35.0,13.49,10.0,18.0,0.5555555555555556
12.05,Gnar,46.0,17.73,68.0,26.2,114.0,43.93,32.0,68.0,0.47058823529411764
12.05,Gragas,12.0,4.62,41.0,15.8,53.0,20.42,17.0,41.0,0.4146341463414634
12.05,Graves,25.0,9.63,62.0,23.89,87.0,33.53,32.0,62.0,0.5161290322580645
12.05,Gwen,23.0,8.86,14.0,5.39,37.0,14.26,6.0,14.0,0.42857142857142855
12.05,Hecarim,146.0,56.26,50.0,19.27,196.0,75.53,24.0,50.0,0.48
12.05,Irelia,18.0,6.94,12.0,4.62,30.0,11.56,6.0,12.0,0.5
12.05,Jarvan IV,22.0,8.48,36.0,13.87,58.0,22.35,23.0,36.0,0.6388888888888888
12.05,Jax,12.0,4.62,6.0,2.31,18.0,6.94,2.0,6.0,0.3333333333333333
12.05,Jayce,95.0,36.61,55.0,21.19,150.0,57.8,29.0,55.0,0.5272727272727272
12.05,Jhin,2.0,0.77,9.0,3.47,11.0,4.24,2.0,9.0,0.2222222222222222
12.05,Jinx,58.0,22.35,139.0,53.56,197.0,75.92,64.0,139.0,0.460431654676259
12.05,Kai'Sa,23.0,8.86,38.0,14.64,61.0,23.51,13.0,38.0,0.34210526315789475
12.05,Karma,36.0,13.87,20.0,7.71,56.0,21.58,9.0,20.0,0.45
12.05,Kennen,14.0,5.39,24.0,9.25,38.0,14.64,14.0,24.0,0.5833333333333334
12.05,Kled,1.0,0.39,1.0,0.39,2.0,0.77,1.0,1.0,1.0
12.05,LeBlanc,88.0,33.91,52.0,20.04,140.0,53.95,26.0,52.0,0.5
